,Date,Value
794,2019-11-27,1453.835420743508
795,2019-11-28,1454.4720088539568
796,2019-11-29,1459.878690129751
797,2019-12-02,1461.7305651776808
798,2019-12-03,1478.6286140079392
799,2019-12-04,1475.029912685012
800,2019-12-05,1475.898302209515
801,2019-12-06,1457.6277819142813
802,2019-12-09,1462.588980005706
803,2019-12-10,1464.9885757544503
804,2019-12-11,1468.1410015507558
805,2019-12-12,1467.6737678619315
806,2019-12-13,1465.9324239496138
807,2019-12-16,1477.011220610037
808,2019-12-17,1476.0849514717625
809,2019-12-18,1475.1656081421904
810,2019-12-19,1477.208171612579
811,2019-12-20,1478.3425081238051
812,2019-12-23,1481.23891196112
813,2019-12-24,1480.9286398985728
814,2019-12-27,1511.9539821961769
815,2019-12-30,1515.5383090049088
816,2019-12-31,1515.3159622073877
817,2020-01-02,1526.5948482495648
818,2020-01-03,1549.8709423597415
819,2020-01-06,1574.3155159412395
820,2020-01-07,1568.6266924569873
821,2020-01-08,1572.5076840686022
822,2020-01-09,1549.7473509024935
823,2020-01-10,1554.5277627298403
824,2020-01-13,1548.5977623926942
825,2020-01-14,1546.410824782343
826,2020-01-15,1548.0344048032343
827,2020-01-16,1555.1190168329522
828,2020-01-17,1558.307648335329
829,2020-01-20,1559.5703179909692
830,2020-01-21,1551.3358434660208
831,2020-01-22,1558.5501320533872
832,2020-01-23,1562.858843424878
833,2020-01-24,1565.192685355059
834,2020-01-27,1579.7324168326995
835,2020-01-28,1573.1815472686783
836,2020-01-29,1573.0824279631493
837,2020-01-30,1578.9697169775995
838,2020-01-31,1585.5220718062706
839,2020-02-03,1573.6116011871231
840,2020-02-04,1558.0763304495676
841,2020-02-05,1553.1492498610314
842,2020-02-06,1562.9208419557765
843,2020-02-07,1574.1025170312305
844,2020-02-10,1572.968126063463
845,2020-02-11,1570.480286313834
846,2020-02-12,1563.9454481370756
847,2020-02-13,1574.761065753813
848,2020-02-14,1582.1104189334078
849,2020-02-17,1581.0726968710055
850,2020-02-18,1589.5300339584678
851,2020-02-19,1605.4231262337673
852,2020-02-20,1619.584068636022
853,2020-02-21,1644.809910965833
854,2020-02-24,1674.4977885026528
855,2020-02-25,1649.7621121686677
856,2020-02-26,1634.0961908580716
857,2020-02-27,1652.0236654952823
858,2020-02-28,1608.4509019973243
859,2020-03-02,1600.409141040148
860,2020-03-03,1615.8042760539008
861,2020-03-04,1644.942243380163
862,2020-03-05,1660.7904138088425
863,2020-03-06,1685.5157718290673
864,2020-03-09,1670.5499450029208
865,2020-03-10,1654.3270842940697
866,2020-03-11,1652.8583240509126
867,2020-03-12,1567.4763425282088
868,2020-03-13,1562.547623370129
869,2020-03-16,1479.280612348544
870,2020-03-17,1537.5495466663801
871,2020-03-18,1504.9397677355635
872,2020-03-19,1475.1016315705958
873,2020-03-20,1489.8653078779867
874,2020-03-23,1534.4369795208418
875,2020-03-24,1615.284030152069
876,2020-03-25,1618.1855808828661
877,2020-03-26,1636.8513970699742
878,2020-03-27,1621.620925120478
879,2020-03-30,1605.4995814989827
880,2020-03-31,1596.3656908133285
881,2020-04-01,1561.4308355136084
882,2020-04-02,1611.94874007634
883,2020-04-03,1613.919359977396
884,2020-04-06,1657.8523412837374
885,2020-04-07,1648.5761959475049
886,2020-04-08,1648.9486305988778
887,2020-04-09,1680.8411155059764
888,2020-04-14,1745.002685485409
889,2020-04-15,1713.897555136232
890,2020-04-16,1733.2439539485
891,2020-04-17,1689.2570970634276
892,2020-04-20,1685.6821508252144
893,2020-04-21,1675.6909498140008
894,2020-04-22,1716.43883460488
895,2020-04-23,1736.6376236015667
896,2020-04-24,1721.1752691049574
897,2020-04-27,1705.9123741589374
898,2020-04-28,1694.143466387235
899,2020-04-29,1697.421000709159
900,2020-04-30,1708.2823439337346
901,2020-05-01,1686.7781882810857
902,2020-05-04,1704.6983793470301
903,2020-05-05,1705.240920297418
904,2020-05-06,1687.6519721639172
905,2020-05-07,1702.8628089523932
906,2020-05-11,1706.3560858476649
907,2020-05-12,1699.6505527065967
908,2020-05-13,1709.0008546680067
909,2020-05-14,1732.4845620701756
910,2020-05-15,1736.4258757861264
911,2020-05-18,1733.8143377846902
912,2020-05-19,1736.2531166423144
913,2020-05-20,1749.5810036414475
914,2020-05-21,1723.538962489059
915,2020-05-22,1731.457026096595
916,2020-05-26,1720.523196228191
